image_id,coco_image_id,source,path,width,height,bbox_count,boxes
47e0c5a5-aa60-4e87-ba8c-d77173168f0d,3750,arvalis_1,data/raw/gwhd2020\arvalis_1\47e0c5a5-aa60-4e87-ba8c-d77173168f0d.png,1024,1024,36,"[[827, 502, 98, 95], [867, 725, 132, 81], [504, 32, 56, 59], [423, 671, 64, 72], [539, 128, 75, 73], [396, 278, 114, 125], [118, 200, 125, 77], [799, 832, 84, 60], [387, 206, 56, 71], [719, 873, 81, 115], [659, 137, 70, 70], [500, 470, 74, 101], [157, 0, 83, 52], [931, 78, 93, 130], [69, 945, 100, 67], [39, 0, 83, 187], [591, 654, 73, 77], [128, 746, 85, 111], [1, 222, 32, 80], [656, 918, 86, 106], [787, 452, 90, 216], [243, 131, 149, 72], [493, 567, 86, 159], [391, 436, 91, 74], [4, 955, 56, 69], [725, 0, 51, 41], [945, 810, 79, 138], [815, 267, 115, 95], [203, 284, 166, 104], [129, 615, 70, 66], [392, 775, 110, 162], [58, 285, 99, 93], [368, 923, 115, 86], [806, 896, 78, 86], [803, 89, 74, 74], [152, 429, 142, 132]]"
a6e2aeb6-b443-4a6a-8787-5d7521d5b6f3,3083,usask_1,data/raw/gwhd2020\usask_1\a6e2aeb6-b443-4a6a-8787-5d7521d5b6f3.png,1024,1024,37,"[[139, 757, 93, 91], [592, 358, 88, 75], [442, 362, 141, 110], [9, 0, 82, 64], [373, 737, 103, 103], [602, 197, 89, 102], [135, 524, 153, 75], [972, 800, 52, 104], [326, 990, 141, 34], [35, 21, 87, 119], [551, 771, 153, 134], [0, 571, 85, 158], [0, 117, 79, 84], [294, 831, 164, 114], [616, 592, 96, 87], [495, 824, 166, 159], [799, 955, 92, 69], [58, 170, 80, 76], [988, 323, 36, 92], [800, 87, 85, 86], [226, 945, 108, 76], [695, 861, 93, 73], [76, 861, 83, 61], [535, 554, 139, 256], [851, 164, 99, 116], [902, 103, 43, 85], [434, 161, 140, 86], [541, 217, 148, 171], [766, 0, 96, 149], [642, 138, 62, 150], [561, 408, 102, 86], [713, 600, 114, 260], [91, 713, 222, 114], [243, 437, 137, 162], [683, 518, 76, 110], [0, 59, 33, 72], [564, 926, 95, 87]]"
4dc38465-ae9a-446b-9d68-be62685e81d3,1833,arvalis_3,data/raw/gwhd2020\arvalis_3\4dc38465-ae9a-446b-9d68-be62685e81d3.png,1024,1024,12,"[[870, 83, 141, 72], [141, 989, 65, 34], [714, 94, 84, 85], [858, 0, 166, 41], [966, 435, 57, 48], [0, 800, 67, 82], [890, 478, 134, 73], [871, 307, 129, 107], [905, 652, 119, 80], [915, 896, 109, 74], [964, 280, 59, 55], [485, 382, 87, 102]]"
72d6c996-7c77-4926-8d3a-9cfea23de361,3343,arvalis_1,data/raw/gwhd2020\arvalis_1\72d6c996-7c77-4926-8d3a-9cfea23de361.png,1024,1024,44,"[[306, 704, 62, 64], [450, 672, 88, 76], [397, 215, 49, 65], [194, 49, 105, 83], [278, 838, 49, 68], [637, 372, 32, 59], [424, 9, 47, 63], [488, 987, 65, 37], [143, 380, 72, 60], [682, 841, 63, 108], [617, 119, 135, 58], [834, 247, 83, 50], [908, 673, 105, 77], [107, 91, 54, 36], [533, 120, 45, 36], [515, 231, 41, 52], [719, 695, 52, 70], [582, 512, 103, 86], [545, 591, 92, 85], [960, 602, 64, 86], [170, 616, 59, 63], [112, 955, 39, 53], [426, 309, 79, 108], [808, 506, 52, 50], [229, 916, 61, 44], [328, 8, 59, 84], [117, 927, 37, 35], [166, 732, 41, 46], [302, 918, 52, 29], [232, 455, 64, 46], [229, 219, 54, 90], [230, 659, 63, 99], [589, 335, 64, 79], [91, 547, 47, 51], [465, 134, 42, 41], [0, 442, 79, 86], [712, 955, 70, 46], [834, 113, 51, 65], [74, 755, 79, 102], [752, 241, 65, 47], [900, 381, 58, 54], [42, 509, 48, 44], [174, 156, 54, 82], [337, 629, 75, 93]]"
ddb221b5-e5a2-4f36-b6fd-f9dea777e6df,3240,arvalis_1,data/raw/gwhd2020\arvalis_1\ddb221b5-e5a2-4f36-b6fd-f9dea777e6df.png,1024,1024,48,"[[709, 543, 123, 125], [265, 589, 96, 110], [821, 359, 82, 134], [428, 937, 73, 61], [346, 737, 75, 56], [465, 312, 56, 42], [269, 397, 115, 126], [361, 381, 88, 108], [875, 873, 129, 71], [176, 150, 96, 126], [866, 82, 102, 116], [30, 740, 157, 97], [22, 950, 89, 74], [96, 74, 76, 154], [246, 419, 57, 62], [260, 111, 97, 106], [88, 575, 69, 61], [567, 53, 104, 84], [529, 262, 101, 95], [68, 220, 73, 116], [112, 444, 67, 74], [380, 150, 109, 71], [1, 984, 55, 40], [574, 160, 109, 117], [183, 355, 73, 141], [298, 559, 123, 79], [164, 60, 104, 105], [776, 49, 71, 155], [949, 122, 41, 65], [410, 292, 104, 125], [961, 818, 63, 56], [142, 538, 53, 103], [378, 688, 52, 49], [974, 77, 50, 103], [0, 449, 153, 82], [950, 546, 66, 105], [369, 858, 42, 43], [285, 920, 136, 90], [520, 848, 65, 148], [467, 834, 89, 45], [561, 404, 111, 126], [92, 360, 71, 90], [699, 817, 86, 151], [736, 281, 87, 61], [262, 272, 78, 67], [405, 122, 41, 49], [40, 23, 63, 187], [0, 666, 44, 52]]"
13008abe-759e-4627-a3ee-f03fdf94a81b,2585,ethz_1,data/raw/gwhd2020\ethz_1\13008abe-759e-4627-a3ee-f03fdf94a81b.png,1024,1024,65,"[[0, 933, 57, 56], [424, 210, 53, 112], [591, 158, 82, 104], [819, 587, 54, 71], [296, 644, 57, 100], [914, 747, 66, 106], [244, 854, 61, 68], [981, 929, 32, 89], [669, 103, 46, 100], [793, 780, 44, 66], [480, 124, 70, 91], [88, 228, 63, 81], [558, 798, 61, 74], [546, 670, 56, 82], [207, 488, 74, 54], [1, 839, 61, 68], [148, 456, 81, 90], [980, 253, 26, 103], [989, 47, 35, 93], [162, 195, 60, 98], [232, 770, 42, 91], [188, 279, 68, 91], [868, 476, 60, 110], [691, 339, 45, 90], [232, 188, 54, 72], [288, 996, 97, 28], [644, 685, 41, 120], [791, 603, 54, 83], [933, 728, 77, 110], [729, 157, 41, 90], [561, 490, 41, 79], [420, 96, 49, 84], [132, 872, 75, 48], [981, 427, 25, 93], [158, 913, 80, 65], [87, 319, 50, 60], [907, 234, 35, 96], [796, 510, 43, 98], [595, 699, 52, 68], [245, 419, 49, 106], [464, 801, 48, 65], [577, 490, 60, 58], [51, 393, 75, 65], [373, 712, 72, 93], [364, 163, 55, 88], [781, 234, 53, 104], [94, 103, 57, 108], [10, 230, 58, 115], [166, 506, 41, 83], [757, 106, 55, 94], [947, 54, 53, 127], [885, 950, 42, 74], [129, 690, 45, 84], [826, 330, 28, 72], [409, 730, 49, 54], [552, 847, 33, 100], [203, 222, 64, 79], [834, 737, 39, 76], [593, 121, 50, 82], [178, 383, 45, 97], [454, 753, 73, 57], [496, 809, 52, 97], [368, 532, 42, 85], [733, 681, 59, 95], [928, 683, 74, 65]]"
0f6acdc3-fb9f-4aac-a670-28606e6c71ae,2938,rres_1,data/raw/gwhd2020\rres_1\0f6acdc3-fb9f-4aac-a670-28606e6c71ae.png,1024,1024,33,"[[118, 383, 85, 100], [477, 0, 65, 32], [607, 363, 86, 91], [748, 207, 91, 82], [261, 668, 72, 69], [459, 283, 98, 90], [665, 885, 64, 107], [782, 358, 54, 88], [324, 65, 84, 88], [334, 787, 85, 58], [370, 824, 95, 100], [596, 519, 102, 100], [709, 352, 67, 67], [660, 793, 74, 75], [422, 191, 58, 80], [66, 132, 86, 79], [764, 158, 72, 72], [230, 304, 80, 68], [50, 626, 30, 43], [659, 177, 89, 63], [931, 414, 69, 70], [486, 657, 69, 68], [732, 763, 76, 99], [856, 460, 67, 71], [592, 284, 69, 56], [677, 587, 103, 66], [847, 860, 113, 131], [722, 292, 74, 62], [887, 97, 133, 84], [0, 734, 98, 112], [912, 165, 89, 108], [237, 0, 65, 52], [836, 372, 50, 60]]"
6cba1cfb-99e7-453c-96a3-e01e9fbe5f47,1809,arvalis_3,data/raw/gwhd2020\arvalis_3\6cba1cfb-99e7-453c-96a3-e01e9fbe5f47.png,1024,1024,3,"[[749, 930, 76, 94], [666, 488, 220, 110], [875, 488, 80, 197]]"
8bebc8bf-c736-432f-b4b3-b80b589bb071,2726,rres_1,data/raw/gwhd2020\rres_1\8bebc8bf-c736-432f-b4b3-b80b589bb071.png,1024,1024,40,"[[93, 834, 73, 70], [566, 305, 50, 48], [247, 817, 68, 73], [517, 318, 63, 69], [503, 187, 79, 90], [629, 138, 73, 70], [876, 728, 96, 91], [628, 210, 67, 90], [335, 781, 67, 73], [781, 652, 42, 57], [670, 748, 82, 70], [405, 361, 62, 49], [788, 754, 81, 92], [238, 254, 100, 81], [227, 879, 89, 64], [264, 754, 79, 81], [11, 673, 80, 70], [845, 297, 112, 77], [525, 691, 70, 79], [92, 329, 68, 119], [950, 941, 61, 62], [449, 568, 63, 78], [644, 985, 53, 39], [826, 899, 76, 58], [914, 19, 74, 78], [188, 795, 93, 70], [225, 166, 68, 90], [361, 169, 79, 92], [38, 769, 76, 73], [842, 662, 58, 87], [608, 906, 73, 75], [23, 288, 52, 55], [282, 238, 50, 47], [529, 819, 58, 74], [156, 0, 89, 48], [359, 388, 71, 62], [735, 663, 66, 75], [676, 938, 59, 61], [107, 649, 70, 92], [576, 735, 61, 54]]"
7ddd816d-4895-4e17-b30f-ee69ee7a2a5b,3682,arvalis_1,data/raw/gwhd2020\arvalis_1\7ddd816d-4895-4e17-b30f-ee69ee7a2a5b.png,1024,1024,35,"[[35, 557, 142, 78], [691, 224, 79, 81], [633, 295, 119, 79], [291, 561, 99, 118], [53, 287, 102, 55], [756, 614, 132, 112], [819, 179, 116, 88], [724, 795, 83, 105], [990, 451, 34, 119], [249, 775, 91, 83], [88, 165, 152, 67], [139, 808, 112, 113], [600, 480, 122, 92], [502, 572, 112, 74], [208, 444, 130, 89], [992, 253, 32, 53], [399, 58, 83, 65], [132, 736, 126, 77], [224, 100, 112, 53], [0, 739, 135, 82], [642, 104, 135, 93], [366, 569, 80, 82], [0, 424, 116, 97], [325, 301, 68, 71], [929, 805, 95, 84], [0, 351, 123, 46], [569, 69, 71, 72], [880, 4, 71, 117], [569, 681, 88, 124], [523, 179, 71, 90], [521, 947, 203, 74], [379, 161, 85, 88], [500, 758, 86, 98], [805, 0, 59, 41], [893, 360, 97, 65]]"
40898fe7-83ac-43cb-80fc-14e3362c3d18,3173,arvalis_1,data/raw/gwhd2020\arvalis_1\40898fe7-83ac-43cb-80fc-14e3362c3d18.png,1024,1024,65,"[[118, 604, 86, 68], [974, 580, 50, 52], [87, 43, 54, 60], [487, 276, 46, 46], [821, 616, 52, 42], [690, 290, 39, 37], [112, 716, 47, 40], [952, 917, 58, 51], [677, 148, 44, 53], [70, 458, 61, 44], [635, 227, 53, 40], [101, 678, 36, 34], [310, 497, 60, 60], [881, 733, 70, 57], [345, 223, 44, 45], [380, 555, 61, 66], [526, 758, 56, 52], [550, 59, 58, 56], [973, 477, 47, 40], [72, 958, 68, 41], [729, 817, 41, 46], [142, 229, 56, 55], [658, 409, 41, 40], [571, 989, 67, 35], [0, 583, 51, 47], [358, 940, 55, 53], [841, 377, 46, 35], [630, 629, 81, 64], [343, 624, 63, 45], [379, 84, 50, 48], [890, 399, 50, 46], [175, 0, 96, 34], [933, 15, 53, 58], [159, 884, 61, 54], [508, 570, 77, 64], [834, 237, 54, 63], [46, 374, 71, 57], [843, 23, 55, 48], [242, 933, 95, 67], [533, 134, 44, 38], [944, 985, 39, 38], [266, 840, 63, 59], [608, 329, 50, 100], [654, 967, 55, 57], [992, 727, 32, 60], [670, 686, 59, 50], [458, 0, 103, 38], [930, 655, 61, 58], [664, 911, 55, 47], [622, 138, 47, 69], [809, 480, 71, 76], [119, 121, 88, 66], [49, 630, 65, 58], [757, 204, 48, 57], [250, 369, 51, 49], [39, 747, 58, 61], [451, 587, 54, 58], [458, 357, 41, 40], [435, 949, 48, 50], [502, 657, 58, 56], [670, 731, 64, 64], [159, 949, 94, 74], [812, 797, 52, 44], [445, 13, 88, 105], [846, 904, 60, 50]]"
ad9e23b8-ac2c-48c6-a553-5fc6281977c7,1823,arvalis_3,data/raw/gwhd2020\arvalis_3\ad9e23b8-ac2c-48c6-a553-5fc6281977c7.png,1024,1024,8,"[[621, 926, 48, 92], [669, 110, 203, 129], [539, 932, 54, 92], [842, 652, 64, 71], [703, 875, 82, 64], [594, 691, 141, 74], [157, 774, 63, 74], [754, 956, 54, 68]]"
044d15b2-3546-41cb-84b9-a2d55823b35c,2567,ethz_1,data/raw/gwhd2020\ethz_1\044d15b2-3546-41cb-84b9-a2d55823b35c.png,1024,1024,53,"[[122, 447, 56, 100], [129, 752, 30, 116], [133, 73, 101, 70], [574, 1, 59, 116], [0, 980, 60, 44], [681, 0, 91, 130], [509, 96, 44, 78], [709, 982, 108, 42], [640, 326, 48, 89], [353, 745, 47, 90], [12, 696, 99, 59], [89, 262, 68, 144], [10, 4, 60, 66], [139, 312, 75, 41], [865, 34, 45, 90], [412, 343, 42, 97], [40, 81, 59, 84], [933, 10, 33, 103], [564, 643, 80, 123], [638, 777, 85, 68], [955, 703, 40, 114], [589, 94, 66, 68], [44, 960, 76, 64], [402, 453, 37, 60], [146, 521, 53, 66], [120, 120, 54, 60], [687, 333, 42, 109], [312, 622, 60, 75], [830, 214, 76, 128], [1, 296, 110, 83], [146, 931, 95, 53], [244, 166, 39, 104], [594, 683, 71, 74], [189, 364, 114, 74], [823, 856, 58, 58], [24, 235, 91, 56], [985, 541, 39, 53], [228, 765, 62, 80], [92, 898, 67, 42], [155, 576, 57, 179], [517, 957, 100, 53], [0, 932, 59, 56], [782, 850, 48, 155], [513, 620, 43, 61], [99, 600, 55, 86], [879, 913, 79, 46], [928, 742, 33, 73], [273, 720, 94, 91], [168, 242, 143, 61], [69, 372, 51, 75], [398, 503, 104, 55], [218, 618, 57, 44], [786, 432, 130, 99]]"
e45ad956-de07-4d26-9164-e75d66ea6108,4109,arvalis_1,data/raw/gwhd2020\arvalis_1\e45ad956-de07-4d26-9164-e75d66ea6108.png,1024,1024,56,"[[104, 642, 116, 72], [904, 2, 90, 91], [836, 662, 78, 67], [317, 251, 91, 60], [48, 587, 72, 97], [657, 187, 67, 47], [736, 488, 81, 114], [617, 152, 59, 48], [275, 6, 72, 91], [363, 617, 81, 49], [586, 40, 79, 50], [533, 672, 90, 55], [750, 0, 72, 148], [18, 94, 61, 73], [501, 213, 149, 70], [2, 843, 58, 144], [694, 254, 110, 98], [548, 103, 52, 46], [686, 284, 64, 85], [456, 770, 77, 48], [881, 135, 61, 62], [886, 225, 135, 70], [265, 503, 70, 65], [560, 176, 46, 45], [957, 452, 67, 51], [223, 220, 114, 78], [538, 757, 68, 86], [119, 859, 75, 141], [817, 516, 92, 94], [945, 397, 71, 55], [425, 768, 60, 60], [415, 4, 119, 66], [844, 0, 57, 47], [45, 859, 94, 165], [669, 501, 89, 71], [493, 819, 100, 118], [243, 153, 67, 49], [215, 755, 65, 77], [610, 751, 106, 81], [188, 26, 77, 149], [123, 337, 112, 77], [60, 778, 63, 97], [604, 308, 70, 105], [549, 838, 61, 80], [362, 205, 82, 45], [931, 167, 48, 68], [854, 955, 61, 69], [967, 163, 57, 53], [829, 135, 56, 71], [854, 435, 41, 68], [281, 376, 149, 84], [503, 347, 67, 97], [105, 55, 95, 52], [701, 615, 65, 53], [485, 122, 54, 67], [690, 843, 125, 60]]"
5103da4c-20c6-47f0-86b5-9c123ba4b472,4686,arvalis_1,data/raw/gwhd2020\arvalis_1\5103da4c-20c6-47f0-86b5-9c123ba4b472.png,1024,1024,50,"[[601, 321, 79, 79], [976, 425, 47, 51], [283, 393, 98, 52], [410, 374, 83, 63], [527, 548, 73, 67], [286, 60, 52, 59], [791, 945, 103, 52], [507, 239, 73, 67], [719, 26, 61, 56], [0, 0, 45, 62], [359, 429, 63, 57], [629, 761, 75, 42], [772, 896, 80, 44], [655, 119, 112, 51], [705, 800, 73, 47], [11, 509, 31, 42], [702, 606, 65, 87], [921, 683, 55, 38], [280, 675, 106, 59], [319, 864, 59, 50], [873, 416, 56, 54], [970, 567, 54, 55], [134, 138, 57, 62], [715, 176, 63, 50], [780, 474, 53, 59], [182, 638, 66, 74], [103, 613, 61, 62], [344, 83, 88, 80], [0, 851, 63, 80], [919, 665, 57, 31], [903, 798, 120, 76], [384, 594, 56, 62], [980, 620, 44, 44], [897, 259, 109, 73], [591, 810, 61, 80], [568, 976, 93, 48], [2, 351, 68, 82], [306, 774, 62, 63], [624, 269, 103, 43], [456, 80, 55, 67], [402, 0, 61, 45], [505, 754, 55, 50], [21, 587, 47, 42], [171, 169, 50, 51], [420, 768, 51, 65], [5, 130, 50, 51], [76, 504, 65, 56], [388, 42, 70, 53], [503, 387, 73, 72], [357, 493, 77, 59]]"
b71836e2-fb29-42a3-8aa2-3ac69cc03999,248,arvalis_3,data/raw/gwhd2020\arvalis_3\b71836e2-fb29-42a3-8aa2-3ac69cc03999.png,1024,1024,43,"[[61, 681, 76, 51], [203, 761, 83, 50], [67, 424, 66, 67], [554, 159, 94, 80], [503, 401, 85, 70], [923, 555, 66, 57], [501, 0, 57, 87], [71, 94, 77, 69], [469, 920, 97, 65], [907, 802, 100, 70], [203, 486, 48, 76], [660, 1, 105, 93], [139, 88, 73, 86], [432, 2, 68, 78], [211, 347, 66, 94], [678, 582, 68, 82], [400, 730, 87, 69], [135, 301, 100, 71], [133, 465, 57, 59], [217, 212, 77, 79], [65, 646, 99, 48], [369, 636, 88, 83], [602, 643, 95, 78], [566, 495, 81, 52], [0, 283, 37, 108], [5, 709, 50, 88], [0, 885, 40, 45], [444, 973, 81, 39], [378, 563, 75, 54], [448, 342, 68, 71], [893, 7, 63, 99], [411, 873, 58, 54], [592, 798, 95, 68], [746, 673, 57, 71], [350, 429, 75, 55], [143, 0, 69, 64], [945, 687, 77, 46], [149, 536, 83, 43], [556, 725, 96, 67], [920, 254, 88, 59], [333, 478, 58, 73], [622, 0, 80, 92], [669, 712, 64, 56]]"
3d4c1948-0269-4182-9e56-0e6f0d33a18d,1527,rres_1,data/raw/gwhd2020\rres_1\3d4c1948-0269-4182-9e56-0e6f0d33a18d.png,1024,1024,37,"[[0, 907, 32, 83], [249, 578, 75, 71], [482, 546, 76, 47], [658, 946, 94, 78], [811, 23, 54, 71], [472, 478, 57, 56], [29, 901, 84, 89], [673, 500, 61, 49], [434, 0, 81, 41], [316, 114, 100, 78], [770, 401, 64, 64], [493, 98, 76, 59], [303, 627, 67, 70], [0, 393, 81, 68], [450, 408, 74, 88], [480, 594, 55, 66], [865, 552, 77, 70], [0, 843, 48, 63], [517, 664, 75, 91], [62, 585, 82, 79], [728, 587, 80, 69], [871, 456, 84, 111], [976, 437, 48, 77], [447, 39, 64, 53], [0, 679, 51, 90], [584, 128, 73, 64], [736, 0, 96, 55], [425, 841, 74, 90], [544, 455, 65, 60], [651, 77, 136, 51], [529, 26, 72, 69], [490, 868, 86, 107], [453, 962, 87, 56], [765, 638, 95, 85], [24, 544, 61, 74], [876, 64, 86, 83], [0, 447, 70, 65]]"
903319bf-99c6-4104-9350-a7111837e9ec,2245,ethz_1,data/raw/gwhd2020\ethz_1\903319bf-99c6-4104-9350-a7111837e9ec.png,1024,1024,84,"[[244, 435, 73, 41], [864, 944, 53, 78], [321, 78, 79, 57], [103, 760, 94, 48], [110, 570, 105, 55], [73, 311, 74, 95], [379, 396, 99, 102], [0, 872, 52, 60], [931, 391, 45, 99], [472, 23, 171, 94], [60, 673, 62, 39], [995, 758, 29, 56], [184, 720, 55, 43], [853, 1, 33, 76], [35, 260, 46, 143], [757, 349, 68, 59], [165, 328, 90, 101], [873, 794, 55, 51], [629, 443, 60, 40], [377, 282, 45, 79], [108, 190, 50, 73], [982, 209, 40, 50], [442, 592, 75, 85], [576, 253, 71, 63], [507, 440, 88, 43], [801, 370, 75, 66], [771, 165, 180, 65], [461, 805, 125, 120], [237, 787, 57, 54], [715, 630, 68, 74], [565, 969, 72, 42], [851, 186, 77, 40], [490, 862, 40, 68], [233, 981, 41, 41], [8, 81, 101, 70], [940, 678, 46, 21], [503, 626, 81, 93], [298, 471, 52, 60], [149, 841, 32, 22], [834, 344, 61, 76], [204, 45, 117, 89], [686, 423, 78, 64], [368, 755, 178, 52], [660, 819, 52, 35], [128, 481, 59, 63], [505, 0, 138, 75], [595, 640, 41, 84], [28, 1, 73, 51], [903, 262, 59, 61], [752, 476, 65, 41], [873, 617, 80, 69], [731, 104, 94, 68], [823, 793, 39, 35], [871, 512, 66, 44], [457, 678, 67, 74], [670, 2, 96, 87], [70, 10, 77, 95], [530, 112, 133, 93], [575, 486, 91, 59], [131, 407, 56, 73], [458, 537, 55, 48], [909, 368, 108, 57], [31, 670, 85, 85], [420, 307, 74, 125], [453, 55, 59, 73], [477, 957, 47, 48], [765, 413, 48, 76], [873, 460, 56, 28], [644, 31, 44, 102], [596, 128, 69, 56], [117, 715, 36, 41], [340, 27, 55, 61], [656, 973, 94, 51], [510, 722, 97, 50], [45, 502, 69, 83], [275, 974, 55, 50], [395, 636, 138, 67], [155, 377, 95, 43], [985, 417, 39, 78], [421, 1, 58, 53], [270, 381, 55, 45], [146, 800, 48, 28], [966, 169, 58, 80], [240, 704, 71, 64]]"
d24e2881-dcf7-421a-b31d-e85e604fe5d7,2527,ethz_1,data/raw/gwhd2020\ethz_1\d24e2881-dcf7-421a-b31d-e85e604fe5d7.png,1024,1024,61,"[[830, 172, 56, 68], [314, 517, 62, 59], [623, 550, 52, 38], [725, 504, 58, 65], [455, 568, 55, 48], [682, 497, 64, 73], [55, 19, 60, 131], [281, 661, 33, 71], [621, 848, 28, 35], [239, 85, 61, 89], [973, 279, 23, 74], [287, 602, 47, 69], [794, 39, 34, 85], [171, 237, 51, 78], [842, 352, 36, 37], [468, 104, 87, 73], [239, 126, 106, 50], [863, 390, 44, 130], [471, 821, 32, 73], [247, 832, 60, 71], [289, 982, 52, 42], [88, 758, 82, 93], [646, 331, 56, 65], [877, 121, 36, 74], [821, 498, 55, 74], [0, 214, 31, 56], [18, 399, 59, 62], [399, 240, 121, 55], [517, 763, 58, 81], [180, 352, 101, 86], [1, 356, 37, 43], [786, 618, 70, 56], [919, 144, 43, 96], [522, 559, 36, 79], [957, 943, 38, 67], [591, 471, 85, 78], [390, 0, 48, 101], [973, 327, 49, 93], [239, 436, 54, 77], [767, 256, 44, 54], [507, 484, 45, 66], [383, 103, 47, 109], [760, 658, 64, 46], [180, 629, 58, 38], [855, 906, 65, 51], [527, 649, 81, 63], [790, 301, 52, 60], [816, 860, 67, 48], [1000, 19, 24, 89], [866, 24, 91, 81], [768, 744, 56, 64], [628, 977, 60, 47], [99, 607, 56, 71], [0, 485, 61, 67], [120, 356, 64, 160], [331, 483, 84, 60], [223, 930, 74, 45], [299, 853, 92, 94], [968, 172, 36, 60], [826, 408, 36, 46], [903, 760, 104, 83]]"
2533ceb3-641d-4bdc-b9a8-91b95fabaeb7,1508,rres_1,data/raw/gwhd2020\rres_1\2533ceb3-641d-4bdc-b9a8-91b95fabaeb7.png,1024,1024,54,"[[171, 465, 56, 56], [17, 61, 87, 83], [127, 310, 67, 60], [39, 261, 53, 51], [443, 0, 67, 127], [853, 460, 67, 54], [189, 72, 90, 88], [736, 703, 58, 124], [347, 0, 67, 43], [322, 198, 55, 108], [218, 569, 92, 54], [376, 429, 63, 57], [373, 563, 68, 81], [228, 340, 40, 37], [702, 239, 68, 96], [919, 72, 46, 45], [863, 507, 90, 55], [584, 354, 85, 94], [929, 0, 61, 42], [113, 157, 76, 118], [850, 620, 97, 102], [223, 395, 76, 73], [366, 972, 67, 52], [660, 591, 79, 149], [143, 798, 67, 102], [77, 692, 79, 106], [830, 384, 64, 82], [964, 812, 60, 123], [0, 301, 42, 80], [188, 176, 73, 65], [213, 286, 55, 58], [481, 313, 99, 85], [254, 938, 47, 38], [883, 237, 111, 108], [886, 44, 43, 39], [710, 964, 65, 60], [80, 409, 111, 60], [883, 935, 64, 47], [572, 184, 62, 74], [702, 822, 70, 100], [353, 383, 72, 58], [593, 257, 72, 91], [283, 482, 71, 79], [185, 685, 104, 95], [0, 494, 40, 73], [470, 101, 49, 82], [772, 616, 64, 68], [614, 915, 74, 95], [295, 235, 60, 97], [737, 327, 64, 67], [878, 857, 65, 64], [810, 860, 81, 68], [711, 422, 62, 65], [606, 447, 97, 60]]"
602963bd-5f03-4397-a930-dfbe3a676afc,4652,ethz_1,data/raw/gwhd2020\ethz_1\602963bd-5f03-4397-a930-dfbe3a676afc.png,1024,1024,69,"[[28, 293, 45, 78], [791, 779, 55, 85], [648, 374, 48, 60], [956, 519, 35, 76], [120, 980, 35, 44], [414, 798, 56, 64], [72, 58, 80, 81], [423, 724, 39, 67], [896, 398, 39, 36], [533, 533, 64, 60], [88, 711, 82, 64], [76, 1, 41, 33], [49, 222, 62, 33], [749, 147, 81, 87], [346, 146, 63, 53], [600, 783, 64, 48], [831, 805, 73, 40], [962, 445, 34, 80], [554, 222, 31, 66], [773, 858, 82, 61], [984, 503, 30, 75], [266, 326, 69, 93], [253, 753, 73, 89], [742, 898, 52, 83], [558, 412, 67, 80], [132, 598, 53, 77], [378, 475, 67, 69], [39, 57, 52, 86], [929, 338, 45, 59], [618, 218, 70, 63], [929, 880, 60, 47], [563, 324, 48, 70], [809, 829, 50, 35], [50, 874, 58, 66], [131, 670, 86, 42], [767, 141, 57, 31], [608, 34, 61, 27], [998, 136, 26, 129], [543, 90, 52, 91], [263, 519, 49, 81], [691, 425, 32, 77], [555, 924, 44, 78], [622, 161, 53, 46], [76, 165, 98, 52], [273, 965, 61, 52], [95, 294, 42, 71], [663, 458, 44, 65], [293, 924, 57, 52], [25, 685, 63, 80], [353, 946, 48, 27], [685, 245, 37, 85], [402, 395, 36, 102], [191, 768, 76, 63], [219, 49, 84, 82], [518, 292, 28, 112], [346, 0, 104, 79], [723, 467, 43, 58], [465, 765, 30, 78], [43, 354, 77, 54], [931, 86, 35, 57], [629, 203, 68, 25], [839, 55, 27, 108], [386, 755, 74, 76], [197, 491, 57, 95], [555, 674, 67, 38], [670, 55, 100, 51], [61, 585, 91, 44], [290, 274, 56, 59], [600, 553, 43, 35]]"
9c7ca733-4dba-4f24-9f55-b4dcdd374384,404,arvalis_3,data/raw/gwhd2020\arvalis_3\9c7ca733-4dba-4f24-9f55-b4dcdd374384.png,1024,1024,19,"[[837, 33, 120, 54], [885, 10, 136, 74], [775, 959, 103, 61], [835, 408, 144, 74], [834, 568, 105, 87], [801, 337, 141, 64], [582, 426, 87, 93], [739, 366, 105, 97], [752, 0, 105, 79], [829, 108, 76, 66], [939, 444, 85, 55], [705, 312, 83, 50], [706, 119, 85, 49], [849, 127, 175, 72], [744, 834, 111, 95], [838, 834, 76, 82], [855, 849, 162, 170], [872, 532, 152, 67], [864, 270, 156, 64]]"
